name,objname,ra,dec,z,z_err,v_helio,v_helio_err,h_dist,h_dist_err,z_indep_dist,type,morph,a_v,a_k,posn_ref,z_ref,sep,offset,host,galex_ra,galex_dec,morph_ref
SDSS-II SN 14034,SDSS-II SN 14034,23h03m32.747s,-00d16m56.15s,0.4370000000000001,,131009.3225,,1866.31,130.64,2.0,VisS,,0.152,0.017,2011ApJ...738..162S,2011ApJ...738..162S,0.026000000000000002,14.57323284641949,,23h03m32.64s,-0d16m56.154s,
SDSS-II SN 14035,SDSS-II SN 14035,23h19m52.010s,-00d16m41.71s,0.218,,65354.765,,928.39,64.99,6.0,G,,0.105,0.012,2007SDSS6.C...0000:,2011ApJ...738..162S,0.018000000000000002,4.758693978905519,SDSS J31952.01-001641.7,23h19m52.08s,-0d16m41.6748s,
SDSS-II SN 14046,WISEA J232446.07+001101.2,23h24m46.058s,+00d11m00.84s,0.47443,7e-05,142229.656397,21.884853,2026.6,141.86,,G,,0.11800000000000001,0.013000000000000001,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.006,3.2768107798360515,SDSS J32446.06+001101.0,23h24m46.08s,0d11m00.8s,
SDSS-II SN 14074,SDSS-II SN 14074,22h48m30.228s,-00d49m31.04s,0.28800000000000003,,86340.24,,1228.21,85.98,12.0,VisS,,0.255,0.027999999999999997,2010ApJ...713.1026D,2011ApJ...738..162S,0.006,1.939263906173926,SDSS J24830.27-004930.8,22h48m30.245s,-0d49m30.84s,
SDSS-II SN 14087,SDSS-II SN 14087,00h23m11s,-00d40m,,,,,,,,VisS,,0.071,0.008,2018PASP..130f4002S,,0.0,,,0h23m09.564s,-0d39m55.1304s,
SDSS-II SN 14090,SDSS CE J011.675546-00.729272 ,00h46m42s,-00d43.8m,0.33344,,99963.410785,,1423.24,99.63,,GClstr,,0.052000000000000005,0.006,2002AJ....123.1807G,2002AJ....123.1807G,0.909,361.3747747261376,SDSS J04638.67-004404.1,0h46m38.688s,-0d44m03.894s,
SDSS-II SN 14126,SDSS-II SN 14126,03h32m12s,-00d40m,,,,,,,,SN,,0.337,0.037000000000000005,2018PASP..130f4002S,,0.001,,SDSS J33210.18-004016.3,3h32m10.176s,-0d40m16.5288s,
SDSS-II SN 14131,SDSS-II SN 14131,01h40m24s,-00d20m,,,,,,,,SN,,0.087,0.01,2018PASP..130f4002S,,0.001,,SDSS J14022.95-002012.3,1h40m22.896s,-0d20m12.3504s,
SDSS-II SN 14137,WISEA J034604.44-002402.9,03h46m04.444s,-00d24m03.20s,0.31165,0.0001,93429.43324700001,29.679457,1332.78,93.3,,G,,0.503,0.055,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.042,16.308147524899645,SDSS J34604.44-002403.1,3h46m04.608s,-0d24m02.6604s,
SDSS-II SN 14141,SDSS-II SN 14141,01h43m27.481s,+00d09m52.03s,0.6990000000000001,,209554.9575,,2989.49,209.26,2.0,G,,0.081,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.006999999999999999,5.435216073518284,SDSS J14327.48+000952.1,1h43m27.504s,0d09m52.175s,
SDSS-II SN 1415,WISEA J002425.54+003556.4,00h24m25.556s,+00d35m56.51s,0.21199,0.00011999999999999999,63552.412489999995,34.476138,902.88,63.2,5.0,G,,0.062,0.006999999999999999,2007SDSS6.C...0000:,2003SDSS1.C...0000:,0.017,4.405166308669745,SDSS J02425.55+003556.4,0h24m25.555s,0d35m57.51s,
SDSS-II SN 14169,SDSS-II SN 14169,01h44m51.089s,+00d59m16.84s,0.34600000000000003,,103728.205,,1477.69,103.44,6.0,VisS,,0.079,0.009000000000000001,2011ApJ...738..162S,2011ApJ...738..162S,0.002,0.7548549014493925,SDSS J14450.97+005917.8,1h44m51.096s,0d59m16.84s,
SDSS-II SN 14205,SDSS J010845.68+004400.1,01h08m45.688s,+00d44m00.18s,0.25367,4e-05,76048.063682,11.392114999999999,1081.8,75.73,,G,,0.073,0.008,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.021,6.6236368889034605,SDSS J10845.69+004359.9,1h08m45.768s,0d44m00.5532s,
SDSS-II SN 14223,SDSS J215452.48-003005.4,21h54m52.491s,-00d30m05.42s,0.34507,5e-05,103449.99756,14.090247,1472.9,103.1,,G,,0.327,0.036000000000000004,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.022000000000000002,9.431912113006543,SDSS J15452.49-003005.5,21h54m52.56s,-0d30m04.608s,
SDSS-II SN 14227,SDSS-II SN 14227,22h21m32.215s,-00d37m53.78s,0.5820000000000001,,174479.235,,2487.43,174.12,2.0,VisS,,0.2,0.022000000000000002,2011ApJ...738..162S,2011ApJ...738..162S,0.013000000000000001,9.976455985776523,,22h21m32.16s,-0d37m53.778s,
SDSS-II SN 14231,SDSS-II SN 14231,03h50m35.916s,+00d47m15.14s,0.129,,38673.2325,,550.64,38.54,2.0,VisS,,0.539,0.059000000000000004,2010ApJ...713.1026D,2011ApJ...738..162S,0.006,0.9971393081695666,SDSS J35035.97+004715.2,3h50m35.936s,0d47m15.36s,
SDSS-II SN 14250,SDSS-II SN 14250,00h51m17.360s,-00d36m18.12s,0.395,,118418.0375,,1686.92,118.08,10.0,G,,0.149,0.016,2007SDSS6.C...0000:,2011ApJ...738..162S,0.013999999999999999,6.724900230659451,SDSS J05117.35-003617.9,0h51m17.382s,-0d36m18.87s,
SDSS-II SN 14258,SDSS-II SN 14258,02h16m33.792s,-00d07m12.63s,,,,,,,4.0,SN,,0.087,0.01,2013ApJ...763...88C,,0.0,,,2h16m33.79s,-0d07m12.6s,
SDSS-II SN 14260,SDSS-II SN 14260,03h32m59s,-00d08m,,,,,,,4.0,SN,,0.297,0.033,2018PASP..130f4002S,,0.002,,,3h32m57.24s,-0d07m31.0728s,
SDSS-II SN 14268,SDSS-II SN 14268,03h28m47.841s,+00d23m27.85s,0.24,,71950.2,,1025.57,71.79,2.0,VisS,,0.355,0.039,2010ApJ...713.1026D,2011ApJ...738..162S,0.006,1.8344181601468352,SDSS J32847.88+002327.7,3h28m47.862s,0d23m28.04s,
SDSS-II SN 14295,SDSS-II SN 14295,01h18m30s,-00d53m,,,,,,,,SN,,0.10300000000000001,0.011000000000000001,2018PASP..130f4002S,,0.002,,SDSS J11828.72-005242.8,1h18m28.752s,-0d52m43.446s,
SDSS-II SN 14303,SDSS-II SN 14303,20h42m27.494s,-00d32m07.31s,0.29100000000000004,,87239.6175,,1242.11,86.95,2.0,G,,0.16699999999999998,0.018000000000000002,2007SDSS6.C...0000:,2011ApJ...738..162S,0.008,2.6965499046471946,SDSS J04227.49-003207.3,20h42m27.516s,-0d32m07.01s,
SDSS-II SN 14304,SDSS-II SN 14304,20h44m00.417s,-00d36m21.31s,0.315,,94434.6375,,1344.87,94.14,2.0,VisS,,0.188,0.021,2010ApJ...713.1026D,2011ApJ...738..162S,0.009000000000000001,3.272492347509341,,20h44m00.449s,-0d36m21.17s,
SDSS-II SN 14305,SDSS-II SN 14305,20h47m52.581s,-00d35m36.59s,0.307,,92036.2975,,1310.56,91.74,2.0,VisS,,0.195,0.021,2011ApJ...738..162S,2011ApJ...738..162S,0.005,2.00931678118304,,20h47m52.56s,-0d35m36.5892s,
SDSS-II SN 14308,SDSS-II SN 14308,21h23m17s,-00d37m,,,,,,,,SN,,0.121,0.013000000000000001,2018PASP..130f4002S,,0.002,,,21h23m15.84s,-0d36m52.2144s,
SDSS-II SN 14311,SDSS J210824.71-000309.1,21h08m24.712s,-00d03m09.22s,0.33605,2.9999999999999997e-05,100746.46879500001,9.293567,1434.72,100.43,,G,,0.335,0.037000000000000005,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.002,0.8494402558328391,SDSS J10824.71-000309.1,21h08m24.72s,-0d03m09.2s,
SDSS-II SN 14317,WISEA J210216.98+001950.1,21h02m16.987s,+00d19m50.09s,0.181,0.01,54262.4425,2997.925,770.73,68.88,,G,,0.24,0.026000000000000002,2007SDSS6.C...0000:,2011ApJ...738..162S,0.001,0.3405521161931347,SDSS J10216.99+001950.1,21h02m16.981s,0d19m50.08s,
SDSS-II SN 14322,SDSS-II SN 14322,23h35m05.501s,-00d10m10.13s,0.339,,101629.6575,,1446.62,101.26,2.0,VisS,,0.098,0.011000000000000001,2010ApJ...713.1026D,2011ApJ...738..162S,0.01,3.932634605406387,,23h35m05.53s,-0d10m09.78s,
SDSS-II SN 14330,WISEA J002830.15-000405.3,00h28m30.166s,-00d04m05.81s,0.25283,0.00011999999999999999,75796.537775,35.375515,1077.84,75.45,,G,,0.055999999999999994,0.006,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.008,2.599177513238625,SDSS J02830.15-000405.6,0h28m30.18s,-0d04m06.258s,
SDSS-II SN 14333,2MASS J01050849-0000453,01h05m08.531s,-00d00m45.30s,0.271,0.01,81243.7675,2997.925,1155.99,91.55,,G,,0.077,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.008,2.964719217360204,SDSS J10508.52-000045.2,1h05m08.496s,-0d00m45.34s,
SDSS-II SN 14343,WISEA J000249.83-005714.3,00h02m49.845s,-00d57m15.13s,0.34305,4e-05,102843.517332,11.9917,1464.07,102.49,,G,,0.10099999999999999,0.011000000000000001,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.033,14.152991339083867,SDSS J00249.86-005715.1,0h02m49.718s,-0d57m14.57s,
SDSS-II SN 14346,SDSS-II SN 14346,00h28m35.739s,-01d00m13.44s,0.132,,39572.61,,560.37,39.23,6.0,G,,0.053,0.006,2007SDSS6.C...0000:,2011ApJ...738..162S,0.003,0.5348187493598421,SDSS J02835.73-010013.3,0h28m35.7264s,-1d00m13.392s,
SDSS-II SN 14347,SDSS-II SN 14347,01h07m55.370s,-01d01m01.67s,0.298,,89338.165,,1271.67,89.02,2.0,VisS,,0.131,0.013999999999999999,2010ApJ...713.1026D,2011ApJ...738..162S,0.008,2.7724998676242945,,1h07m55.396s,-1d01m01.45s,
SDSS-II SN 14357,SDSS-II SN 14357 HOST,03h10m35.040s,-00d56m17.23s,0.414,,124114.095,,1770.41,123.93,,G,,0.17,0.019,2010ApJ...713.1026D,2010ApJ...713.1026D,0.006,2.9451576260175023,,3h10m35.051s,-0d56m16.93s,
SDSS-II SN 14361,SDSS-II SN 14361,02h54m03.701s,-00d06m19.22s,0.38,,113921.15,,1624.47,113.71,2.0,VisS,,0.20199999999999999,0.022000000000000002,2010ApJ...713.1026D,2011ApJ...738..162S,0.006999999999999999,3.2851981633435146,,2h54m03.716s,-0d06m18.87s,
SDSS-II SN 14372,SDSS-II SN 14372,03h23m14.837s,-00d08m28.72s,,,,,,,,SN,,0.244,0.027000000000000003,2010ApJ...713.1026D,,0.006,,SDSS J32314.89-000828.6,3h23m14.839s,-0d08m28.35s,
SDSS-II SN 14375,SDSS J023130.51-003424.5,02h31m30.512s,-00d34m24.55s,0.32322,8e-05,96900.13102,22.784229999999997,1380.9,96.66,,G,,0.067,0.006999999999999999,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.003,1.2546107977150198,SDSS J23130.51-003424.5,2h31m30.5s,-0d34m24.6s,
SDSS-II SN 14389,WISEA J014809.40+001745.3,01h48m09.400s,+00d17m45.30s,0.2325,0.0005,69701.75625,149.89625,991.65,69.45,,G,,0.10099999999999999,0.011000000000000001,2015NEDR....1M...1S,2011ApJ...738..162S,0.034,9.9394383522499,SDSS J14809.40+001745.3,1h48m09.269s,0d17m45.91s,
SDSS-II SN 14403,SDSS J010721.17+003907.0,01h07m21.170s,+00d39m07.06s,0.293,,87839.2025,,1250.23,87.52,5.0,G,,0.079,0.009000000000000001,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.001,0.2435149861131851,SDSS J10721.16+003907.0,1h07m21.17s,0d39m07.1s,
SDSS-II SN 14419,WISEA J015732.62+010916.6,01h57m32.603s,+01d09m16.77s,0.13430999999999998,8e-05,40264.830882999995,24.882776999999997,571.25,39.99,1.0,G,,0.076,0.008,2007SDSS6.C...0000:,2003SDSS1.C...0000:,0.762,127.58148680148665,SDSS J15730.56+010950.6,1h57m30.528s,1d09m50.256s,
SDSS-II SN 14425,SDSS-II SN 14425,03h26m32s,+01d11m,,,,,,,,SN,,0.32,0.035,2018PASP..130f4002S,,0.0,,SDSS J32630.09+011049.7,3h26m30.096s,1d10m50.052s,
SDSS-II SN 14438,SDSS J224015.42-010408.0,22h40m15.421s,-01d04m08.10s,0.282,,84541.485,,1202.54,84.18,,G,,0.149,0.016,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.064,22.490172384683575,SDSS J24015.57-010407.9,22h40m15.659s,-1d04m09.51s,
SDSS-II SN 14445,WISEA J224351.01-004514.9,22h43m50.99s,-00d45m14.2s,0.23701,2.9999999999999997e-05,71054.42001,9.293567,1009.85,70.69,,G,,0.17,0.019,1990MNRAS.243..692M,2016SDSSD.C...0000:,0.011000000000000001,3.399352521590029,SDSS J24350.93-004513.9,22h43m51.036s,-0d45m14.18s,
SDSS-II SN 14453,SDSS-II SN 14453,21h05m08.700s,+00d56m57.70s,0.23,,68952.275,,980.55,68.64,2.0,VisS,,0.29,0.032,2010ApJ...713.1026D,2011ApJ...738..162S,0.006999999999999999,1.8588544336321424,SDSS J10508.72+005657.0,21h05m08.718s,0d56m57.98s,
SDSS-II SN 14455,SDSS-II SN 14455,21h25m27.045s,+00d51m04.84s,0.125,,37474.0625,,530.63,37.15,2.0,VisS,,0.132,0.015,2011ApJ...738..162S,2011ApJ...738..162S,0.019,2.921872784767721,,21h25m27.12s,0d51m04.842s,
SDSS-II SN 14467,SDSS-II SN 14467 HOST,01h42m24.468s,-00d18m46.69s,0.358,,107325.715,,1529.06,107.03,,G,,0.071,0.008,2010ApJ...713.1026D,2010ApJ...713.1026D,0.004,1.7991154836106915,,1h42m24.47s,-0d18m46.45s,
SDSS-II SN 14470,SDSS J025651.59-002106.1,02h56m51.600s,-00d21m06.29s,0.179,,53662.8575,,763.69,53.46,,G,,0.17600000000000002,0.019,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.002,0.6034416781672661,SDSS J25651.59-002106.1,2h56m51.591s,-0d21m06.2s,
SDSS-II SN 14478,WISEA J234110.26+000408.9,23h41m10.278s,+00d04m08.77s,0.2818,0.01,84481.5265,2997.925,1201.66,94.39,,G,,0.084,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.013000000000000001,4.433329810668828,SDSS J34110.28+000408.7,23h41m10.32s,0d04m09.19s,
SDSS-II SN 14480,SDSS-II SN 14480,00h00m04.209s,+00d01m22.57s,0.298,,89338.165,,1271.11,88.98,10.0,G,,0.085,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.005,1.8505501459521,SDSS J00004.21+000122.4,0h00m04.19s,0d01m22.66s,
SDSS-II SN 14496,SDSS-II SN 14496,00h29m17s,-01d14m,,,,,,,,SN,,0.055,0.006,2018PASP..130f4002S,,0.0,,,0h29m15.9168s,-1d13m40.764s,
SDSS-II SN 14498,SDSS-II SN 14498,00h47m03.340s,-01d13m29.18s,0.314,,94134.845,,1339.98,93.8,6.0,G,,0.064,0.006999999999999999,2007SDSS6.C...0000:,2011ApJ...738..162S,0.01,4.141592070184814,SDSS J04703.33-011328.8,0h47m03.312s,-1d13m28.704s,
SDSS-II SN 14500,SDSS J013607.73-010616.9,01h36m07.733s,-01d06m16.91s,0.40346,4e-05,120953.682465,11.092322,1723.67,120.66,,G,,0.096,0.011000000000000001,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.001,0.8157378688943828,SDSS J13607.73-010616.9,1h36m07.728s,-1d06m16.848s,
SDSS-II SN 14505,SDSS-II SN 14505,02h12m45.504s,-01d05m21.68s,0.345,,103428.4125,,1473.85,103.17,2.0,G,,0.069,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.009000000000000001,4.1421706536227045,SDSS J21245.50-010521.6,2h12m45.48s,-1d05m21.228s,
SDSS-II SN 14523,SDSS-II SN 14523,02h00m30.241s,-00d42m38.02s,0.175,,52463.6875,,745.59,52.19,6.0,G,,0.07200000000000001,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.002,0.4758295622386704,SDSS J20030.24-004238.1,2h00m30.24s,-0d42m37.89s,
SDSS-II SN 14524,SDSS J024615.02-004751.4,02h46m15.062s,-00d47m52.33s,0.2719,0.01,81513.58075,2997.925,1161.36,91.89,5.0,G,,0.084,0.009000000000000001,2010ApJ...713.1026D,2011ApJ...738..162S,0.008,2.7797432469506917,SDSS J24615.02-004751.5,2h46m15.082s,-0d47m51.94s,
SDSS-II SN 14528,SDSS-II SN 14528 HOST,23h19m44.429s,+00d28m46.56s,0.337,,101030.0725,,1438.02,100.66,,G,,0.132,0.015,2010ApJ...713.1026D,2010ApJ...713.1026D,0.004,1.5200352661017935,,23h19m44.438s,0d28m46.73s,
SDSS-II SN 14539,SDSS J015258.40+003017.4,01h52m58.405s,+00d30m17.48s,0.379,,113621.3575,,1619.14,113.34,,G,,0.098,0.011,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.029,13.564315862707048,SDSS J15258.41+003016.9,1h52m58.34s,0d30m18.9s,
SDSS-II SN 14561,SDSS J030647.72+005658.4,03h06m47.723s,+00d56m58.44s,0.214,,64155.595,,913.76,63.96,,G,,0.237,0.026,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.002,0.4446434046762371,SDSS J30647.73+005658.5,3h06m47.719s,0d56m58.36s,
SDSS-II SN 14567,SDSS-II SN 14567,03h41m43.573s,-00d20m42.74s,0.235,,70451.2375,,1004.43,70.31,2.0,G,,0.181,0.02,2007SDSS6.C...0000:,2011ApJ...738..162S,0.006999999999999999,2.0681325671403354,SDSS J34143.57-002042.7,3h41m43.56s,-0d20m43.116s,
SDSS-II SN 14579,SDSS-II SN 14579,03h06m39.422s,-01d06m14.17s,0.562,,168483.385,,2404.18,168.29,2.0,VisS,,0.185,0.02,2011ApJ...738..162S,2011ApJ...738..162S,0.003,1.7591750563547075,SDSS J30639.59-010611.8,3h06m39.432s,-1d06m14.184s,
SDSS-II SN 14593,WISEA J033951.28-004639.4,03h39m51.274s,-00d46m39.44s,0.30721,0.00012,92097.754962,36.574685,1313.63,91.96,,G,,0.255,0.028,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.005,2.035857044615022,SDSS J33951.27-004639.4,3h39m51.269s,-0d46m39.13s,
SDSS-II SN 1461,WISEA J013729.42+001234.7,01h37m29.439s,+00d12m34.76s,0.3407,0.0005,102139.30475,149.89625,1454.89,101.87,4.0,G,,0.112,0.012,2007SDSS6.C...0000:,2011ApJ...738..162S,0.004,1.702268394543269,SDSS J13729.43+001234.7,1h37m29.44s,0d12m35s,
SDSS-II SN 14619,SDSS-II SN 14619,21h32m50.099s,-00d03m38.45s,0.542,,162487.535,,2316.48,162.15,2.0,VisS,,0.099,0.011,2011ApJ...738..162S,2011ApJ...738..162S,0.015,10.304323854084684,,21h32m50.16s,-0d03m38.448s,
SDSS-II SN 14624,SDSS-II SN 14624,21h33m45.826s,+00d20m44.10s,0.361,,108225.0925,,1541.28,107.89,8.0,G,,0.13,0.014,2007SDSS6.C...0000:,2011ApJ...738..162S,0.03,13.364462582683608,SDSS J13345.82+002044.1,21h33m45.915s,0d20m45.28s,
SDSS-II SN 14638,SDSS J235414.36-000729.2,23h54m14.369s,-00d07m29.27s,0.331,,99231.3175,,1412.42,98.87,,G,,0.075,0.008,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.003,1.2760363604265559,SDSS J35414.37-000729.4,23h54m14.366s,-0d07m29.09s,
SDSS-II SN 14649,SDSS-II SN 14649,01h49m44s,-00d10m,,,,,,,,SN,,0.08900000000000001,0.01,2018PASP..130f4002S,,0.0,,,1h49m42.528s,-0d09m48.3624s,
SDSS-II SN 14654,WISEA J231725.84-005048.2,23h17m25.850s,-00d50m48.41s,0.38189,4e-05,114488.657202,11.092322,1630.3,114.12,,G,,0.103,0.011,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.02,9.429011521220517,SDSS J31725.84-005048.4,23h17m25.92s,-0d50m47.8536s,
SDSS-II SN 14675,SDSS-II SN 14675,02h12m00s,-00d03m,,,,,,,4.0,SN,,0.08,0.009000000000000001,2018PASP..130f4002S,,0.003,,SDSS J21158.70-000234.3,2h11m58.704s,-0d02m35.9196s,
SDSS-II SN 14727,SDSS-II SN 14727,03h42m51.762s,-00d03m46.19s,0.28300000000000003,,84841.2775,,1210.02,84.7,2.0,VisS,,0.215,0.024,2011ApJ...738..162S,2011ApJ...738..162S,0.002,0.5293394152559338,,3h42m51.768s,-0d03m46.188s,
SDSS-II SN 14742,SDSS-II SN 14742,03h02m11s,+00d13m,,,,,,,,SN,,0.259,0.029,2018PASP..130f4002S,,0.003,,SDSS J30208.78+001252.1,3h02m09.048s,0d12m51.818s,
SDSS-II SN 14763,WISEA J021415.99+010717.0,02h14m16.001s,+01d07m17.05s,0.35100000000000003,,105227.1675,,1499.55,104.97,,G,,0.085,0.009000000000000001,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.003,1.2252428399835729,SDSS J21416.00+010716.9,2h14m16.01s,1d07m17.15s,
SDSS-II SN 14771,SDSS J024722.73+010924.6,02h47m22.732s,+01d09m24.69s,0.26708000000000004,4e-05,80068.5809,12.291493,1140.72,79.85,,G,,0.116,0.013,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.011,3.633526626931036,SDSS J24722.74+010924.7,2h47m22.752s,1d09m25.272s,
SDSS-II SN 1478,WISEA J021107.50+000850.5,02h11m07.494s,+00d08m50.32s,0.20196,3e-05,60545.493715,8.094397,861.2,60.28,,G,,0.081,0.009000000000000001,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.013,3.214981105691064,SDSS J21107.49+000850.3,2h11m07.512s,0d08m49.603s,
SDSS-II SN 14784,WISEA J213511.77-002055.8,21h35m11.758s,-00d20m55.91s,0.192,0.01,57560.16,2997.925,817.49,71.48,5.0,G,,0.114,0.013,2007SDSS6.C...0000:,2011ApJ...738..162S,0.001,0.12615350174333448,SDSS J13511.75-002055.9,21h35m11.76s,-0d20m55.9s,
SDSS-II SN 14786,SDSS-II SN 14786,22h07m16.896s,-00d19m17.22s,0.273,,81843.3525,,1164.14,81.49,2.0,VisS,,0.281,0.031,2010ApJ...713.1026D,2011ApJ...738..162S,0.005,1.5895152580093372,SDSS J20716.94-001915.8,22h07m16.901s,-0d19m16.95s,
SDSS-II SN 14790,SDSS-II SN 14790,20h41m28s,+00d09m,,,,,,,,VisS,,0.184,0.02,2018PASP..130f4002S,,0.009000000000000001,,,20h41m26.4s,0d09m20.182s,
SDSS-II SN 14809,SDSS J220530.24-003922.0,22h05m30.244s,-00d39m22.04s,0.311,,93235.4675,,1326.9,92.88,4.0,G,,0.282,0.031,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.001,0.4659723447328769,SDSS J20530.24-003922.0,22h05m30.24s,-0d39m22s,
SDSS-II SN 14821,SDSS-II SN 14821,01h16m43.012s,-00d19m12.36s,0.13,,38973.025,,552.26,38.66,2.0,VisS,,0.085,0.009000000000000001,2011ApJ...738..162S,2011ApJ...738..162S,0.001,0.16206628765386208,,1h16m43.008s,-0d19m12.36s,
SDSS-II SN 14823,WISEA J012312.69-001837.4,01h23m12.701s,-00d18m37.52s,0.27899999999999997,,83642.1075,,1190.47,83.33,,G,,0.097,0.011,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.004,1.4518529113660494,SDSS J12312.70-001837.5,1h23m12.7s,-0d18m37.77s,
SDSS-II SN 14831,WISEA J020819.20-001952.0,02h08m19.213s,-00d19m51.89s,0.5364899999999999,0.00017,160834.479155,50.664932,2293.86,160.57,,G,,0.083,0.009000000000000001,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.047,31.16466620390905,SDSS J20819.21-001951.9,2h08m19.392s,-0d19m52.6692s,
SDSS-II SN 14833,SDSS-II SN 14833,02h23m21s,-00d25m,,,,,,,,SN,,0.095,0.01,2018PASP..130f4002S,,0.002,,,2h23m19.656s,-0d25m04.1448s,
SDSS-II SN 14845,SDSS-II SN 14845,00h23m54.445s,+00d04m56.62s,0.318,,95334.015,,1356.91,94.98,6.0,G,,0.081,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.009000000000000001,3.501878477751326,SDSS J02354.43+000456.6,0h23m54.415s,0d04m56.9s,
SDSS-II SN 14858,SDSS-II SN 14858,01h59m40.167s,+00d00m08.86s,0.39899999999999997,,119617.2075,,1704.9,119.34,2.0,VisS,,0.08,0.009000000000000001,2011ApJ...738..162S,2011ApJ...738..162S,0.003,1.1672868021530969,SDSS J15940.16+000008.9,1h59m40.176s,0d00m08.9s,
SDSS-II SN 14867,SDSS-II SN 14867,03h09m38.846s,+00d02m36.91s,0.257,,77046.6725,,1097.99,76.86,2.0,VisS,,0.304,0.033,2011ApJ...738..162S,2011ApJ...738..162S,0.003,0.8009814603595293,,3h09m38.856s,0d02m36.91s,
SDSS-II SN 14872,SDSS-II SN 14872,03h42m15s,+00d09m,,,,,,,,SN,,0.228,0.025,2018PASP..130f4002S,,0.002,,SDSS J34213.38+000858.3,3h42m13.392s,0d08m57.959s,
SDSS-II SN 14883,SDSS-II SN 14883,01h32m36.435s,-00d44m15.22s,0.212,,63556.01,,903.65,63.26,2.0,VisS,,0.092,0.01,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.19900108526839289,,1h32m36.432s,-0d44m15.216s,
SDSS-II SN 14900,SDSS J030056.71-003808.0,03h00m56.715s,-00d38m08.04s,0.4320000000000001,,129510.36,,1847.31,129.31,,G,,0.35100000000000003,0.039,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.006999999999999999,3.705514181108217,SDSS J30056.71-003808.2,3h00m56.688s,-0d38m08.12s,
SDSS-II SN 14914,SDSS-II SN 14914,01h49m27.753s,-01d12m33.35s,,,,,,,,G,,0.105,0.012,2007SDSS6.C...0000:,,0.012,,SDSS J14927.75-011233.3,1h49m27.72s,-1d12m32.832s,
SDSS-II SN 14925,SDSS-II SN 14925,03h34m16.663s,-01d12m03.16s,0.154,,46168.045,,657.38,46.02,2.0,VisS,,0.342,0.038,2011ApJ...738..162S,2011ApJ...738..162S,0.002,0.3369496379266051,,3h34m16.656s,-1d12m03.168s,
SDSS-II SN 14937,WISEA J014329.30+002518.3,01h43m29.292s,+00d25m18.74s,0.47974,0.00011,143820.954988,33.876552000000004,2050.43,143.53,,G,,0.092,0.01,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.005,2.6452543677771803,SDSS J14329.29+002518.4,1h43m29.304s,0d25m18.545s,
SDSS-II SN 14951,SDSS J033202.03+002451.0,03h32m02.034s,+00d24m51.04s,0.4270000000000001,,128011.3975,,1826.51,127.86,,G,,0.261,0.029,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.014,7.323103142607191,SDSS J33202.05+002450.9,3h32m02.016s,0d24m50.26s,
SDSS-II SN 14961,WISEA J010340.66+005552.7,01h03m40.656s,+00d55m52.71s,0.37,,110923.225,,1579.96,110.6,4.0,G,,0.07400000000000001,0.008,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.001,0.4676281725642391,SDSS J10340.66+005552.6,1h03m40.66s,0d55m52.7s,
SDSS-II SN 14963,SDSS-II SN 14963,01h10m20.010s,+00d57m00.63s,0.026000000000000002,,7794.605,,106.77,7.48,2.0,VisS,,0.091,0.01,2011ApJ...738..162S,2011ApJ...738..162S,0.002,0.04861988630587484,,1h10m20.016s,0d57m00.63s,
